"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"167","RT @maximilanoag: a messi levantar la copa https://t.co/kIbm3rkmFZ",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228778198302721",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Luuu1807",3065,TRUE,FALSE,NA,NA,"Ushuaia, Argentina","es","http://pbs.twimg.com/profile_images/1003803453095927808/UVrv6Fwl_normal.jpg"
"168","RT @FIFAWorldCup: What a penalty save from @hanneshalldors to deny Lionel Messi! 

#ARGISL 1-1
#WorldCup https://t.co/jRXB6piFYj",FALSE,0,NA,2018-06-17 06:04:07,FALSE,NA,"1008228778001227777",NA,"<a href=""https://www.iamtrendbot.com"" rel=""nofollow"">amtrendbot</a>","iamtrendbot",2668,TRUE,FALSE,NA,NA,"Cyberspace","en","http://pbs.twimg.com/profile_images/798034664392794112/FNM0uM-g_normal.jpg"
"169","Come on! Leo Messi!!!!!!!!!!!!!!!!!!!!!!!!!you surely can https://t.co/SIExRSLWIh",FALSE,0,NA,2018-06-17 06:04:06,FALSE,NA,"1008228775849414656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yosepdee",0,FALSE,FALSE,NA,NA,"","id","http://pbs.twimg.com/profile_images/982397649142730752/mbi21X9J_normal.jpg"
"170","RT @Quiroga12_: Nunca voy a entender a aquellos que prefieren a Cristiano Ronaldo antes que algo nuestro como Messi. Ponganse la camiseta d…",FALSE,0,NA,2018-06-17 06:04:06,FALSE,NA,"1008228773974732800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","acarballa99",519,TRUE,FALSE,NA,NA,"Argentina","es","http://pbs.twimg.com/profile_images/990734235446202368/12_D4gX9_normal.jpg"
"171","Lionel Messi Bicara soal Penalti dan Taktik Islandia
https://t.co/V2GK2D3cnd",FALSE,0,NA,2018-06-17 06:04:06,FALSE,NA,"1008228772624019456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fitra_Madanisya",0,FALSE,FALSE,NA,NA,"Sabaody Archipelago","id","http://pbs.twimg.com/profile_images/994969773766148096/TaGo3f8v_normal.jpg"
"172","RT @perrobertx: MESSI TOBOGAN DE HORMONAS TE PARO EL PENAL UN EXTRA DE THOR",FALSE,0,NA,2018-06-17 06:04:06,FALSE,NA,"1008228772536049664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaximusDetritus",5720,TRUE,FALSE,NA,NA,"Gran Canaria ","es","http://pbs.twimg.com/profile_images/722789090324844544/GlbXQkHZ_normal.jpg"
"173","RT @simostu9: Messi, 5 volte pallone d'oro, è una capra per aver sbagliato un rigore vs l'Islanda.
Dybala è meglio di Platini dopo una favo…",FALSE,0,NA,2018-06-17 06:04:06,FALSE,NA,"1008228772489949184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SandroSvar",34,TRUE,FALSE,NA,NA,"Napoli merda","it","http://pbs.twimg.com/profile_images/971487995659472901/Jt_U9T9e_normal.jpg"
"174","RT @danielmarven: Messi <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0098><U+0082> https://t.co/ZXWOx1KHnY",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228771432943616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MushwanaNtando",110,TRUE,FALSE,NA,NA,"Tzaneen, South Africa","en","http://pbs.twimg.com/profile_images/1004919339097690112/rhFS0ptF_normal.jpg"
"175","RT @newscantell: The Messi we see in Bacrelona 

Vs

The Messi we see in Argentina #WorldCup #ARGISL https://t.co/Smi80H2e5o",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228771365883904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CollyChicharito",105,TRUE,FALSE,NA,NA,"Dar es Salaam,Tanzania","en","http://pbs.twimg.com/profile_images/938707405881229312/50QBzUCZ_normal.jpg"
"176","RT @casemirodepre: Até agora tudo normal pro Messi
Errou pênalti e tá pipocando https://t.co/OPhQQ0swep",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228771177091072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeninoSonhadorC",455,TRUE,FALSE,NA,NA,"Ceará, Brasil","pt","http://pbs.twimg.com/profile_images/1007713982973702150/8uWCG6zZ_normal.jpg"
"177","RT @lacuarta_jorge: Sí, el portero de Islandia es cineasta.
Su nombre es Hannes Halldórsson y hoy le tapó un penal a Messi. 
Pero antes, di…",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228771147714561",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ingok27",344,TRUE,FALSE,NA,NA,"Providencia, Chile","es","http://pbs.twimg.com/profile_images/758858030934929408/9S__RFeN_normal.jpg"
"178","Th<U+1ED1>ng kê khó tin v<U+1EC1> Ronaldo và Messi khi d<U+1ED1>i d<U+1EA7>u tuy<U+1EC3>n Iceland https://t.co/wpL6lXM07K qua @YouTube",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228769717354502",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lethihoangyen86",0,FALSE,FALSE,NA,NA,"","vi","http://pbs.twimg.com/profile_images/550543155368431616/icYVr5nd_normal.jpeg"
"179","RT @tanconchudaa: Messi si no nos traes la copa, al menos traenos a Rurik https://t.co/QpILHtPnnO",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228769713311744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaiiZamora",428,TRUE,FALSE,NA,NA,"Córdoba, Argentina","es","http://pbs.twimg.com/profile_images/957315484965396481/TgFMDCmc_normal.jpg"
"180","RT @walterstefanon: o narrador da Islândia narrando o penalti do Messi é coisa de doido https://t.co/pk24B0XVLV",FALSE,0,NA,2018-06-17 06:04:05,FALSE,NA,"1008228769524568064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ziamtagarela",970,TRUE,FALSE,NA,NA,"harry styles","pt","http://pbs.twimg.com/profile_images/1003133910237241346/EOww_Xu2_normal.jpg"
"181","RT @laaficion: Ya habló el argentino <f0><U+009F><U+0099><U+008C>

<f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> ""Me duele haber errado el penalti”: Lionel Messi <f0><U+009F><U+0098><U+00B0>

https://t.co/3SZNXFgqOE https://t.co/bwCjxoU…",FALSE,0,NA,2018-06-17 06:04:04,FALSE,NA,"1008228768266248192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zaty27",36,TRUE,FALSE,NA,NA,"Ni de aqui, ni de alla","es","http://pbs.twimg.com/profile_images/1005983567112007680/LsyByM-g_normal.jpg"
"182","RT @ChakibRCA: When Messi takes a penalty for Argentina <f0><U+009F><U+0092><U+0094> @Nsoo7y https://t.co/iyy7QItkvG",FALSE,0,NA,2018-06-17 06:04:04,FALSE,NA,"1008228768148873216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","med0_111",13,TRUE,FALSE,NA,NA,"","ar","http://pbs.twimg.com/profile_images/982774521861169152/6dU7bL0O_normal.jpg"
"183","RT @LaLiga_TOP: Messi #D10S https://t.co/qlxz2NSw1n",FALSE,0,NA,2018-06-17 06:04:04,FALSE,NA,"1008228766970204160",NA,"<a href=""https://github.com/alvarodemig/TwitterUp"" rel=""nofollow"">SmartRT</a>","StadioFutbol",7,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/661456954536005632/aimO_SeB_normal.jpg"
"184","RT @SoyMrFutbol: La reacción de algunos hinchas argentinos  luego de que Messi fallara el penalty. https://t.co/wv2AXIBfIJ",FALSE,0,NA,2018-06-17 06:04:04,FALSE,NA,"1008228765548384256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidc205",542,TRUE,FALSE,NA,NA,"Loja-Ecuador","es","http://pbs.twimg.com/profile_images/969453316437696513/1Fnf1hyj_normal.jpg"
"185","'It hurts to have missed the penalty': Messi after the miss against Iceland https://t.co/IfmsYHjTDD",FALSE,0,NA,2018-06-17 06:04:04,FALSE,NA,"1008228764910682112",NA,"<a href=""http://hocalwire.com"" rel=""nofollow"">Hocalwire</a>","InBFirst",0,FALSE,FALSE,NA,NA,"Bengaluru, Karnataka","en","http://pbs.twimg.com/profile_images/672436540765634560/17IaUa0g_normal.jpg"
"186","RT @rwohan: In 2016, Iceland tied Portugal, 1-1. Ronaldo took 10 shots, no goals.

In 2018, Iceland tied Argentina, 1-1. Messi took 11 shot…",FALSE,0,NA,2018-06-17 06:04:03,FALSE,NA,"1008228762494951424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","segoslavia",13427,TRUE,FALSE,NA,NA,"Nigeria","en","http://pbs.twimg.com/profile_images/996820514835492864/P03i4lfm_normal.jpg"
"187","RT @Footballogue: [#CM2018] La réaction de Maradona sur le penalty manqué de Messi <f0><U+009F><U+0087><U+00A6><f0><U+009F><U+0087><U+00B7> https://t.co/7Skw8LRgox",FALSE,0,NA,2018-06-17 06:04:03,FALSE,NA,"1008228761135996928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LOTFJSK",499,TRUE,FALSE,NA,NA,"Algérie","fr","http://pbs.twimg.com/profile_images/873206854641491974/Ixn1fSI2_normal.jpg"
"188","RT @jpbombaok: A Maradona le tocaron Menotti y Bilardo. Dos especialistas q desde las antípodas marcaron estilos históricos. A Messi le pus…",FALSE,0,NA,2018-06-17 06:04:03,FALSE,NA,"1008228760926195713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","felipepipo4",21,TRUE,FALSE,NA,NA,"México","es","http://pbs.twimg.com/profile_images/982081260746084352/kt5TUYA9_normal.jpg"
"189","RT @LANACION: La emotiva publicidad mundialista que filmó el arquero de Islandia, antes de atajarle un penal a Lionel Messi https://t.co/LN…",FALSE,0,NA,2018-06-17 06:04:02,FALSE,NA,"1008228759533686784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoseIgnacioTV",17,TRUE,FALSE,NA,NA,"Santiago","es","http://pbs.twimg.com/profile_images/677527200967577600/bQXmeWvO_normal.jpg"
"190","RT @Bipolardo: El panorama se complicó. No estaría demás ir sacrificando a esa cabra de mierda y al gordo de traeme la copa messi como ofre…",FALSE,0,NA,2018-06-17 06:04:02,FALSE,NA,"1008228758136946688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MattiasLl",1252,TRUE,FALSE,NA,NA,"","es","http://pbs.twimg.com/profile_images/877362074669596676/GkX8R9b1_normal.jpg"
"191","RT @cristobalrojas: Increíble el ninguneo a Messi.. “solamente sirve en el Barcelona”.. “nadie puede activar potenciales que no existen”, d…",FALSE,0,NA,2018-06-17 06:04:02,FALSE,NA,"1008228756408893440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bifrostgate",2,TRUE,FALSE,NA,NA,"Temuco, Chile","es","http://pbs.twimg.com/profile_images/808692505625657344/aH6rMZ9u_normal.jpg"
"192","RT @plesbol_: Prestasi di World Cup 2018 saat ini:

-Real Madrid:
Nacho 1x
Ronaldo 3x
Luka Modric 1x

-Atletico Madrid:
J Gimenez 1x
Diego…",FALSE,0,NA,2018-06-17 06:04:01,FALSE,NA,"1008228755318493184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nkosi_pholani",327,TRUE,FALSE,NA,NA,"worldwide","en","http://pbs.twimg.com/profile_images/1007191976427577344/9QsJtAIx_normal.jpg"
"193","RT @SiLaPicasSosCra: Messi no se rindió, solo está esperando el jueves, Messi se inyectaba hormonas de crecimiento solo, mira si se va a re…",FALSE,0,NA,2018-06-17 06:04:01,FALSE,NA,"1008228754462781441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vickycortess",58,TRUE,FALSE,NA,NA,"Córdoba, Argentina","es","http://pbs.twimg.com/profile_images/923380317959938050/JWMtBP98_normal.jpg"
"194","RT @ClinicaIEden: Messi:
Trophies: 32
Age: 30

Ronaldo:
Trophies: 23
Age: 33

Two games doesn't change anything.",FALSE,0,NA,2018-06-17 06:04:01,FALSE,NA,"1008228754278281217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_iamJei",1894,TRUE,FALSE,NA,NA,"Kaduna, Nigeria","en","http://pbs.twimg.com/profile_images/1008011717035556864/XEyN7Uqs_normal.jpg"
"195","RT @superliderJun: messi messi MESSICO MESSICO 

JAJAJAJA NO PUEDO
#DesmadrePreGoliza 

 https://t.co/8LnIq4FNbE",FALSE,0,NA,2018-06-17 06:04:01,FALSE,NA,"1008228752940298240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","william10rangel",574,TRUE,FALSE,NA,NA,"León, Guanajuato","es","http://pbs.twimg.com/profile_images/986714142940848128/OYeV7zU8_normal.jpg"
"196","RT @yasrojo666: NO LE PUDIMOS GANAR A UN EQUIPO DE 11 Vikingos ? MESSI erro un penal?? AET <f0><U+009F><U+0091><U+0087> https://t.co/LU3xBAaYxI",FALSE,0,NA,2018-06-17 06:04:01,FALSE,NA,"1008228752625754112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bulonrojo",4,TRUE,FALSE,NA,NA,"Argentina","es","http://pbs.twimg.com/profile_images/1796062447/agarrate_armin_2_normal.jpg"
"197","@timblnt Dun ku mactada gordukki messi ile maradona arasindaki farki  maradonayi digerlerinden ayiran  sey hirsiydi… https://t.co/CLB9UJYsaT",FALSE,0,"timblnt",2018-06-17 06:04:00,TRUE,"1008077427329945600","1008228751237419008","60334462","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","serdarbal60",0,FALSE,FALSE,NA,NA,"","tr","http://pbs.twimg.com/profile_images/1005157706267840512/RoXbptcN_normal.jpg"
"198","RT @cristobalsoria: - Hoy no es un día cualquiera...
- Hoy es un día histórico para la Humanidad...
- Hoy debuta su Santidad Leo Messi en e…",FALSE,0,NA,2018-06-17 06:04:00,FALSE,NA,"1008228748842405888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRomeRuiz",3424,TRUE,FALSE,NA,NA,"Málaga, Mi Casa Real.","es","http://pbs.twimg.com/profile_images/500726301775650818/DN83K4zm_normal.jpeg"
"199","RT @SiavoushF: Mexican fans: Messi.. Messi..
Argentina fans lured to join in and the Mexicans change song to Messico instead <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> <f0><U+009F><U+0087><U+00B2><f0><U+009F><U+0087><U+00BD> https://…",FALSE,0,NA,2018-06-17 06:04:00,FALSE,NA,"1008228747659493377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ipooponbirds",4474,TRUE,FALSE,NA,NA,":(","en","http://pbs.twimg.com/profile_images/966228713476993024/LywX8X3g_normal.jpg"
"200","RT @RiverPlateFut: Cuando te conviertes en Messi por una jugada https://t.co/DNuyDfbWKJ",FALSE,0,NA,2018-06-17 06:03:59,FALSE,NA,"1008228746053275648",NA,"<a href=""https://github.com/alvarodemig/TwitterUp"" rel=""nofollow"">SmartRT</a>","LaLiga_TOP",51,TRUE,FALSE,NA,NA,"España","es","http://pbs.twimg.com/profile_images/759084213224214529/UZMPjEUO_normal.jpg"
"201","RT @SportsCenter: Hannes Halldorsson, who saved Lionel Messi’s penalty kick in Iceland’s 1-1 draw with Argentina, is a film director when h…",FALSE,0,NA,2018-06-17 06:03:59,FALSE,NA,"1008228745923256320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IAliHC",3635,TRUE,FALSE,NA,NA,"Abu Dhabi","en","http://pbs.twimg.com/profile_images/748470681214521344/ThBW8aHc_normal.jpg"
"202","RT @Mistabiyi: Messi scored a hattrick to send his team to the World Cup only to get compared to someone that was celebrating one point. <f0><U+009F><U+0099><U+0083>",FALSE,0,NA,2018-06-17 06:03:59,FALSE,NA,"1008228745449230336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MihlaliM_",2269,TRUE,FALSE,NA,NA,"North of the Wall","en","http://pbs.twimg.com/profile_images/992931377187295232/l02bnCns_normal.jpg"
"203","RT @TITORODRIGUEZZ: <f0><U+009F><U+0087><U+00BB><f0><U+009F><U+0087><U+00AA>EL CHAVISMO es MUERTE<U+2620><U+FE0F>

Dada la falta de transporte público en #Venezuela, logro del #MalignoLegadoDeChavez, se prod…",FALSE,0,NA,2018-06-17 06:03:59,FALSE,NA,"1008228745281527808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TONIMARCANO2",306,TRUE,FALSE,NA,NA,"ISLA DE MARGARITA","es","http://pbs.twimg.com/profile_images/3222349512/d017864a5289b1dc551f36e7a32c9917_normal.jpeg"
"204","@Mr_KeezySA Messi!!!!!!",FALSE,0,"Mr_KeezySA",2018-06-17 06:03:59,FALSE,"1008156312600043522","1008228744304226304","729597980051943425","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Minnie27659187",0,FALSE,FALSE,NA,NA,"Somewhere In Pitori <f0><U+009F><U+0087><U+00BF><f0><U+009F><U+0087><U+00A6>","en","http://pbs.twimg.com/profile_images/1007705152550309888/uZn9ga4l_normal.jpg"
"205","RT @NoGaMNo: Messi: “Hey Siri who is the best player?”

Siri: “Cristiano Ronaldo.” https://t.co/7AuONp8yK7",FALSE,0,NA,2018-06-17 06:03:59,FALSE,NA,"1008228743725318144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","godmorningtr",43,TRUE,FALSE,NA,NA,"","tr","http://pbs.twimg.com/profile_images/930131345132662784/W_m3GMta_normal.jpg"
"206","RT @caluderiver15: Yo no comparó a MESSI con CRISTIANO RONALDO... Yo solo te digo que él fue una máquina contra España, porque de los 11 de…",FALSE,0,NA,2018-06-17 06:03:58,FALSE,NA,"1008228741506584576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lucia13035",88,TRUE,FALSE,NA,NA,"PERU","es","http://pbs.twimg.com/profile_images/2534266669/4B5Vk027_normal"
"207","RT @superliderJun: messi messi MESSICO MESSICO 

JAJAJAJA NO PUEDO
#DesmadrePreGoliza 

 https://t.co/8LnIq4FNbE",FALSE,0,NA,2018-06-17 06:03:58,FALSE,NA,"1008228740168445953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","comejen2",574,TRUE,FALSE,NA,NA,"cdmx","es","http://pbs.twimg.com/profile_images/539929951386890240/wvCSMlto_normal.jpeg"
"208","RT @assimdisseojoao: CURIOSIDADES SOBRE O GOLEIRO DA ISLÂNDIA

- É o único taxista de toda Reykjavik
- Também é ministro da Agricultura e d…",FALSE,0,NA,2018-06-17 06:03:58,FALSE,NA,"1008228739073953792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","umfilhodalua",1746,TRUE,FALSE,NA,NA,"Maranguape, Brasil","pt","http://pbs.twimg.com/profile_images/1006316432580337665/OnxaHOF9_normal.jpg"
"209","RT @Footy_JokesOG: Messi vs Ronaldo. https://t.co/qPgBi2e3Q7",FALSE,0,NA,2018-06-17 06:03:57,FALSE,NA,"1008228738314760193",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","begumisabyron",1641,TRUE,FALSE,NA,NA,"Uganda","en","http://pbs.twimg.com/profile_images/980003610317778946/xZxZzlV3_normal.jpg"
"210","@WeAreMessi Can’t wait for Thursday’s game.The way Messi feels now about missing the penalty he will be lethal on T… https://t.co/6VEw7ISAGb",FALSE,0,"WeAreMessi",2018-06-17 06:03:57,TRUE,"1008223221232144384","1008228737350033408","2849963640","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EllenPRocks",0,FALSE,FALSE,NA,NA,"A land far far away..  :)","en","http://pbs.twimg.com/profile_images/653994072110170113/7k1KF3WB_normal.jpg"
"211","RT @Chris726: Wow. Messi truly hates the kids https://t.co/luakzfv8pL",FALSE,0,NA,2018-06-17 06:03:57,FALSE,NA,"1008228735420719106",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NicciWu",1008,TRUE,FALSE,NA,NA,"South Africa","en","http://pbs.twimg.com/profile_images/851818723178622976/vqZwlNGF_normal.jpg"
"212","Hj eu pareci o Messi, perdi um pênalti bem decisivo kjjkkk",FALSE,0,NA,2018-06-17 06:03:56,FALSE,NA,"1008228732757213184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Sorrizada12",0,FALSE,FALSE,NA,NA,"Fim do Mundo","pt","http://pbs.twimg.com/profile_images/1003841523371343872/WRd6t7NZ_normal.jpg"
